,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
89,comp,Free,prime_left.png,target_both.png,yellow,dl,d,5.0,3,119,True,0.498126558014,3,0.781,44.0,113.0,57.0,0.00409446986259
90,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,3,128,True,0.249435364338,5,0.771,38.0,121.0,61.0,0.00417294464978
91,incomp,Cued,prime_right.png,target_left.png,blue,d,d,5.0,3,124,True,0.426029665767,5,0.761,53.0,118.0,72.0,0.00410327435111
92,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,3,137,True,0.374504651834,5,0.961,38.0,96.0,47.0,0.00414576557705
93,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,3,137,True,0.457818079369,5,0.801,58.0,75.0,35.0,0.00418021792257
94,comp,Free,prime_left.png,target_both.png,yellow,dl,d,-5.0,3,127,True,0.347225667454,5,0.801,46.0,92.0,58.0,0.00413657828449
95,comp,Cued,prime_right.png,target_right.png,green,l,l,-5.0,3,130,True,0.230919142643,6,1.041,53.0,125.0,62.0,0.00469317506713
96,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,3,122,True,0.457300145772,5,1.001,45.0,95.0,48.0,0.00421620148381
97,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,3,141,True,0.286560829059,6,0.891,56.0,81.0,33.0,0.00430424636625
98,comp,Free,prime_left.png,target_both.png,yellow,dl,d,-5.0,3,110,True,0.397726298321,5,0.891,56.0,79.0,58.0,0.00415495286916
99,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,3,117,True,0.220975430118,5,0.891,38.0,115.0,47.0,0.00416949941518
100,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,3,102,True,0.326668718495,5,0.791,43.0,112.0,56.0,0.00437276825369
101,incomp,Free,prime_right.png,target_both.png,blue,dl,d,-5.0,3,145,True,0.417676885998,3,0.831,49.0,88.0,51.0,0.00426596598254
102,incomp,Free,prime_left.png,target_both.png,red,dl,l,-5.0,3,100,True,0.387117655526,6,1.071,45.0,106.0,29.0,0.00419820970319
103,comp,Cued,prime_left.png,target_left.png,yellow,d,d,5.0,3,100,True,0.386502106954,4,0.931,39.0,111.0,44.0,0.00463537168707
104,comp,Free,prime_left.png,target_both.png,yellow,dl,d,5.0,3,102,True,0.453770311571,5,2.042,48.0,121.0,62.0,0.00421199064158
105,incomp,Free,prime_left.png,target_both.png,red,dl,l,5.0,3,101,True,0.56421917204,3,0.911,43.0,110.0,45.0,0.00422998242175
106,incomp,Free,prime_right.png,target_both.png,blue,dl,d,-5.0,3,120,True,0.358848740423,3,0.781,57.0,108.0,39.0,0.00430998842376
107,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,3,123,True,0.328023461283,3,0.821,54.0,96.0,70.0,0.00423572447926
108,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,3,109,True,0.499178885766,5,1.392,55.0,94.0,42.0,0.00443937612135
109,comp,Free,prime_right.png,target_both.png,green,dl,l,5.0,3,115,True,0.303890358857,3,1.131,48.0,124.0,67.0,0.00428548897844
110,incomp,Cued,prime_right.png,target_left.png,blue,d,d,-5.0,3,109,True,0.371521844321,3,1.822,52.0,76.0,55.0,0.00445889911725
111,incomp,Cued,prime_left.png,target_right.png,red,l,l,-5.0,3,117,True,0.341743150875,6,1.061,58.0,76.0,71.0,0.00432836300843
112,incomp,Cued,prime_left.png,target_right.png,red,l,l,5.0,3,135,True,0.438861250452,6,1.211,43.0,102.0,25.0,0.00488610820184
113,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,3,150,True,0.424219386412,5,0.801,38.0,122.0,73.0,0.00438846321094
114,comp,Cued,prime_right.png,target_right.png,green,l,l,5.0,3,127,True,0.405077663243,6,2.272,46.0,109.0,50.0,0.00437008862718
115,comp,Free,prime_right.png,target_both.png,green,dl,l,-5.0,3,147,True,0.455132327632,5,1.872,53.0,115.0,38.0,0.00450330436297
