,cond,choiceType,prime,target,effect,corrResp,resp,pos,block,fixTime,ifcorr,RT,soa_rating,rating_RT,delay1,delay2,ITI,saveTime
147,incomp,Free,prime_right.png,target_both.png,yellow,dl,d,250.0,3,126,True,0.360969473691,6,1.071,49.0,87.0,56.0,0.00311985128837
148,comp,Cued,prime_left.png,target_left.png,green,d,d,-250.0,3,134,True,0.354124941048,7,0.991,47.0,123.0,29.0,0.00288557533895
149,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,140,True,0.307199698044,7,0.941,49.0,113.0,37.0,0.00300845537095
150,comp,Cued,prime_right.png,target_right.png,red,l,l,250.0,3,118,True,0.292408540507,7,0.941,49.0,98.0,51.0,0.00300883817499
151,incomp,Cued,prime_left.png,target_right.png,blue,l,l,-250.0,3,100,True,0.365166917786,7,0.981,57.0,88.0,29.0,0.00291428562696
152,incomp,Free,prime_left.png,target_both.png,blue,dl,l,-250.0,3,108,True,0.368717040589,7,0.871,51.0,96.0,70.0,0.00300309611748
153,incomp,Cued,prime_left.png,target_right.png,blue,l,l,250.0,3,146,True,0.180550196302,7,0.871,47.0,103.0,30.0,0.00300271331344
154,comp,Cued,prime_left.png,target_left.png,cross,d,l,-250.0,3,129,False,0.307039686039,4,1.131,55.0,115.0,49.0,0.00305439183194
155,comp,Free,prime_right.png,target_both.png,red,dl,l,250.0,3,142,True,0.323856258689,7,1.121,41.0,104.0,70.0,0.0031014767037
156,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,126,True,0.412806472753,7,0.971,58.0,124.0,73.0,0.00304520453983
157,comp,Cued,prime_left.png,target_left.png,green,d,d,250.0,3,132,True,0.301777281664,7,1.231,46.0,82.0,55.0,0.00323890328218
158,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,114,True,0.436735540733,6,0.841,42.0,106.0,30.0,0.00298625274854
159,comp,Free,prime_left.png,target_both.png,green,dl,d,-250.0,3,118,True,0.33087305306,7,0.941,54.0,104.0,25.0,0.00304788416679
160,comp,Cued,prime_left.png,target_left.png,green,d,d,250.0,3,108,True,0.401539790162,7,0.981,46.0,117.0,25.0,
161,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-250.0,3,127,False,0.286803143891,0,0.0,,,,
162,incomp,Cued,prime_left.png,target_right.png,cross,l,d,-250.0,3,137,False,0.242082468197,0,0.0,,,,
163,comp,Cued,prime_left.png,target_left.png,cross,d,l,-250.0,3,128,False,0.240299750718,0,0.0,,,,
164,incomp,Cued,prime_left.png,target_right.png,cross,l,d,250.0,3,100,False,0.244718072629,0,0.0,,,,
165,comp,Free,prime_left.png,target_both.png,cross,dl,NoResp,250.0,3,142,False,,0,0.0,,,,
166,incomp,Cued,prime_right.png,target_left.png,cross,d,l,-250.0,3,122,False,0.345402755575,0,0.0,,,,
167,comp,Cued,prime_left.png,target_left.png,cross,d,l,-250.0,3,129,False,0.307039686039,0,0.0,,,,
